id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
3472,1390,436,465,3472,Shipped,2023-12-29 13:52:14,,,,124.84
3473,1390,436,393,3473,Returned,2023-12-29 13:52:14,,,,240.91
3474,1390,436,327,3474,Complete,2023-12-29 13:52:14,,,,45.96
3475,1391,437,143,3475,Cancelled,2022-10-25 05:53:26,,,,147.45
3476,1392,437,230,3476,Complete,2023-01-12 11:28:15,,,,251.35
3477,1392,437,289,3477,Complete,2023-01-12 11:28:15,,,,183.44
3478,1393,437,161,3478,Cancelled,2022-05-08 17:53:11,,,,85.84
3479,1393,437,459,3479,Shipped,2022-05-08 17:53:11,,,,237.92
3480,1393,437,72,3480,Returned,2022-05-08 17:53:11,,,,221.67
3481,1393,437,379,3481,Shipped,2022-05-08 17:53:11,,,,56.05
3482,1394,437,287,3482,Shipped,2022-07-15 11:39:41,,,,239.67
3483,1394,437,96,3483,Complete,2022-07-15 11:39:41,,,,119.3
3484,1394,437,459,3484,Complete,2022-07-15 11:39:41,,,,237.92
3485,1395,437,345,3485,Complete,2023-09-13 09:56:02,,,,186.71
3486,1395,437,145,3486,Returned,2023-09-13 09:56:02,,,,241.32
3487,1395,437,435,3487,Complete,2023-09-13 09:56:02,,,,53.55
3488,1396,437,358,3488,Returned,2024-05-31 05:55:47,,,,110.49
3489,1396,437,448,3489,Shipped,2024-05-31 05:55:47,,,,49.08
3490,1396,437,498,3490,Cancelled,2024-05-31 05:55:47,,,,28.92
3491,1396,437,475,3491,Cancelled,2024-05-31 05:55:47,,,,138.47
3492,1397,438,234,3492,Processing,2023-02-13 15:08:34,,,,128.17
3493,1398,438,12,3493,Processing,2024-05-03 21:54:59,,,,170.62
3494,1399,439,401,3494,Complete,2023-08-15 01:56:51,,,,145.96
3495,1400,439,188,3495,Processing,2023-06-04 15:44:07,,,,80.07
3496,1401,439,144,3496,Complete,2023-09-17 10:07:32,,,,199.36
3497,1402,439,160,3497,Shipped,2024-06-15 12:20:47,,,,146.43
3498,1403,440,132,3498,Returned,2023-11-06 09:47:12,,,,13.26
3499,1404,440,150,3499,Complete,2023-02-19 13:29:59,,,,106.55
3500,1404,440,485,3500,Returned,2023-02-19 13:29:59,,,,155.89
3501,1404,440,31,3501,Processing,2023-02-19 13:29:59,,,,72.18
3502,1404,440,289,3502,Shipped,2023-02-19 13:29:59,,,,183.44
3503,1405,440,9,3503,Returned,2023-10-26 22:56:27,,,,68.68
3504,1406,440,8,3504,Complete,2023-11-20 20:36:52,,,,135.15
3505,1406,440,81,3505,Complete,2023-11-20 20:36:52,,,,117.15
3506,1406,440,398,3506,Complete,2023-11-20 20:36:52,,,,43.96
3507,1406,440,147,3507,Shipped,2023-11-20 20:36:52,,,,74.0
3508,1407,440,69,3508,Complete,2023-04-18 23:13:02,,,,177.26
3509,1408,440,290,3509,Returned,2023-08-15 02:10:36,,,,71.81
3510,1408,440,448,3510,Shipped,2023-08-15 02:10:36,,,,49.08
3511,1408,440,457,3511,Complete,2023-08-15 02:10:36,,,,75.5
3512,1408,440,416,3512,Cancelled,2023-08-15 02:10:36,,,,108.44
3513,1409,442,117,3513,Shipped,2023-11-24 23:27:44,,,,131.86
3514,1409,442,52,3514,Cancelled,2023-11-24 23:27:44,,,,10.72
3515,1409,442,227,3515,Shipped,2023-11-24 23:27:44,,,,12.58
3516,1410,442,431,3516,Shipped,2024-05-15 02:03:04,,,,49.78
3517,1410,442,146,3517,Shipped,2024-05-15 02:03:04,,,,144.08
3518,1411,442,479,3518,Processing,2024-02-20 12:55:42,,,,97.08
3519,1412,445,207,3519,Complete,2024-02-17 22:30:44,,,,29.16
3520,1412,445,210,3520,Returned,2024-02-17 22:30:44,,,,40.57
3521,1412,445,482,3521,Complete,2024-02-17 22:30:44,,,,33.78
3522,1413,445,116,3522,Complete,2024-01-27 19:17:10,,,,12.27
3523,1414,445,360,3523,Complete,2024-01-26 02:26:40,,,,13.71
3524,1415,445,332,3524,Complete,2023-12-09 22:13:55,,,,26.94
3525,1415,445,133,3525,Complete,2023-12-09 22:13:55,,,,26.6
3526,1415,445,282,3526,Cancelled,2023-12-09 22:13:55,,,,9.4
3527,1416,446,407,3527,Returned,2023-10-27 03:09:12,,,,20.63
3528,1417,446,162,3528,Complete,2023-11-22 23:52:37,,,,174.88
3529,1417,446,333,3529,Processing,2023-11-22 23:52:37,,,,195.25
3530,1418,446,173,3530,Complete,2023-08-17 19:51:54,,,,251.01
3531,1419,446,472,3531,Returned,2023-05-01 19:54:31,,,,129.56
3532,1420,446,251,3532,Complete,2023-06-26 00:19:26,,,,73.16
3533,1421,446,17,3533,Complete,2024-01-17 11:00:36,,,,176.43
3534,1421,446,66,3534,Complete,2024-01-17 11:00:36,,,,116.99
3535,1422,446,443,3535,Shipped,2023-11-06 10:35:51,,,,18.61
3536,1422,446,475,3536,Shipped,2023-11-06 10:35:51,,,,138.47
3537,1422,446,485,3537,Complete,2023-11-06 10:35:51,,,,155.89
3538,1423,447,162,3538,Processing,2024-02-28 00:42:59,,,,174.88
3539,1423,447,62,3539,Complete,2024-02-28 00:42:59,,,,105.89
3540,1423,447,210,3540,Complete,2024-02-28 00:42:59,,,,40.57
3541,1424,447,73,3541,Complete,2024-04-11 17:19:38,,,,84.43
3542,1424,447,360,3542,Complete,2024-04-11 17:19:38,,,,13.71
3543,1424,447,141,3543,Cancelled,2024-04-11 17:19:38,,,,7.89
3544,1425,447,391,3544,Processing,2024-04-18 05:43:52,,,,199.98
3545,1425,447,450,3545,Complete,2024-04-18 05:43:52,,,,176.16
3546,1425,447,498,3546,Complete,2024-04-18 05:43:52,,,,28.92
3547,1426,447,55,3547,Complete,2024-01-30 17:06:33,,,,123.42
3548,1426,447,314,3548,Shipped,2024-01-30 17:06:33,,,,82.23
3549,1426,447,437,3549,Shipped,2024-01-30 17:06:33,,,,54.08
3550,1427,447,69,3550,Complete,2023-12-24 11:41:41,,,,177.26
3551,1427,447,285,3551,Complete,2023-12-24 11:41:41,,,,62.07
3552,1428,448,486,3552,Processing,2023-07-19 13:35:12,,,,208.34
3553,1429,448,88,3553,Shipped,2024-02-22 15:29:16,,,,145.78
3554,1429,448,16,3554,Complete,2024-02-22 15:29:16,,,,187.22
3555,1429,448,475,3555,Cancelled,2024-02-22 15:29:16,,,,138.47
3556,1430,448,367,3556,Processing,2023-06-24 23:23:21,,,,64.45
3557,1431,449,185,3557,Complete,2023-08-26 13:33:50,,,,193.56
3558,1431,449,405,3558,Cancelled,2023-08-26 13:33:50,,,,190.02
3559,1431,449,467,3559,Complete,2023-08-26 13:33:50,,,,32.72
3560,1431,449,93,3560,Complete,2023-08-26 13:33:50,,,,85.46
3561,1432,450,147,3561,Processing,2024-03-09 19:51:25,,,,74.0
3562,1432,450,141,3562,Shipped,2024-03-09 19:51:25,,,,7.89
3563,1432,450,136,3563,Processing,2024-03-09 19:51:25,,,,107.14
3564,1432,450,126,3564,Complete,2024-03-09 19:51:25,,,,117.26
3565,1433,450,25,3565,Shipped,2023-11-29 12:55:34,,,,73.75
3566,1433,450,198,3566,Shipped,2023-11-29 12:55:34,,,,110.13
3567,1433,450,448,3567,Shipped,2023-11-29 12:55:34,,,,49.08
3568,1434,450,223,3568,Complete,2022-09-02 19:57:14,,,,38.65
3569,1434,450,380,3569,Processing,2022-09-02 19:57:14,,,,15.33
3570,1434,450,187,3570,Cancelled,2022-09-02 19:57:14,,,,128.03
3571,1434,450,411,3571,Complete,2022-09-02 19:57:14,,,,10.1
3572,1435,450,418,3572,Returned,2024-01-23 16:25:32,,,,150.63
3573,1435,450,181,3573,Returned,2024-01-23 16:25:32,,,,44.51
3574,1436,450,52,3574,Complete,2023-04-30 21:30:09,,,,10.72
3575,1436,450,12,3575,Cancelled,2023-04-30 21:30:09,,,,170.62
3576,1436,450,131,3576,Complete,2023-04-30 21:30:09,,,,40.29
3577,1436,450,81,3577,Cancelled,2023-04-30 21:30:09,,,,117.15
3578,1437,450,309,3578,Shipped,2023-03-04 11:04:25,,,,139.52
3579,1437,450,48,3579,Processing,2023-03-04 11:04:25,,,,144.32
3580,1437,450,31,3580,Shipped,2023-03-04 11:04:25,,,,72.18
3581,1438,450,381,3581,Complete,2023-01-15 17:26:07,,,,23.01
3582,1438,450,16,3582,Shipped,2023-01-15 17:26:07,,,,187.22
3583,1439,451,481,3583,Cancelled,2024-03-30 11:44:47,,,,18.9
3584,1439,451,54,3584,Processing,2024-03-30 11:44:47,,,,162.5
3585,1440,451,202,3585,Processing,2024-01-12 10:28:28,,,,247.61
3586,1440,451,112,3586,Complete,2024-01-12 10:28:28,,,,148.25
3587,1441,453,456,3587,Shipped,2024-05-25 03:13:14,,,,39.16
3588,1441,453,398,3588,Complete,2024-05-25 03:13:14,,,,43.96
3589,1441,453,213,3589,Returned,2024-05-25 03:13:14,,,,21.79
3590,1442,454,474,3590,Complete,2024-05-25 05:47:28,,,,23.07
3591,1442,454,47,3591,Processing,2024-05-25 05:47:28,,,,69.41
3592,1442,454,256,3592,Shipped,2024-05-25 05:47:28,,,,207.96
3593,1443,454,173,3593,Returned,2023-10-11 06:30:00,,,,251.01
3594,1443,454,157,3594,Shipped,2023-10-11 06:30:00,,,,167.4
3595,1443,454,384,3595,Cancelled,2023-10-11 06:30:00,,,,43.04
3596,1443,454,365,3596,Shipped,2023-10-11 06:30:00,,,,161.32
3597,1444,454,372,3597,Complete,2024-03-08 06:20:54,,,,123.99
3598,1445,454,148,3598,Processing,2023-06-12 13:37:15,,,,32.89
3599,1445,454,442,3599,Shipped,2023-06-12 13:37:15,,,,97.33
3600,1445,454,74,3600,Shipped,2023-06-12 13:37:15,,,,61.24
3601,1445,454,55,3601,Shipped,2023-06-12 13:37:15,,,,123.42
3602,1446,454,144,3602,Returned,2023-06-30 20:13:02,,,,199.36
3603,1446,454,83,3603,Complete,2023-06-30 20:13:02,,,,139.96
3604,1447,454,469,3604,Complete,2023-08-28 19:56:58,,,,44.63
3605,1447,454,199,3605,Complete,2023-08-28 19:56:58,,,,166.57
3606,1447,454,210,3606,Returned,2023-08-28 19:56:58,,,,40.57
3607,1447,454,139,3607,Processing,2023-08-28 19:56:58,,,,80.59
3608,1448,454,473,3608,Complete,2023-10-20 17:30:23,,,,35.11
3609,1449,455,194,3609,Complete,2023-05-20 07:10:08,,,,74.03
3610,1450,455,180,3610,Complete,2023-05-04 21:14:58,,,,165.04
3611,1451,455,309,3611,Complete,2023-06-17 16:39:44,,,,139.52
3612,1451,455,245,3612,Processing,2023-06-17 16:39:44,,,,15.38
3613,1452,455,87,3613,Processing,2023-10-16 22:30:31,,,,221.84
3614,1452,455,478,3614,Shipped,2023-10-16 22:30:31,,,,97.7
3615,1452,455,368,3615,Returned,2023-10-16 22:30:31,,,,181.95
3616,1453,455,407,3616,Complete,2024-02-10 18:09:50,,,,20.63
3617,1453,455,106,3617,Shipped,2024-02-10 18:09:50,,,,43.41
3618,1453,455,163,3618,Processing,2024-02-10 18:09:50,,,,150.25
3619,1453,455,112,3619,Returned,2024-02-10 18:09:50,,,,148.25
3620,1454,456,404,3620,Complete,2024-03-27 09:49:11,,,,92.66
3621,1454,456,226,3621,Shipped,2024-03-27 09:49:11,,,,85.42
3622,1454,456,111,3622,Shipped,2024-03-27 09:49:11,,,,48.38
3623,1454,456,395,3623,Processing,2024-03-27 09:49:11,,,,20.28
3624,1455,456,177,3624,Complete,2023-04-11 14:33:40,,,,15.86
3625,1456,456,251,3625,Shipped,2022-11-26 12:49:53,,,,73.16
3626,1456,456,85,3626,Complete,2022-11-26 12:49:53,,,,85.76
3627,1457,457,357,3627,Shipped,2024-02-07 10:24:39,,,,81.14
3628,1457,457,490,3628,Cancelled,2024-02-07 10:24:39,,,,53.15
3629,1457,457,342,3629,Processing,2024-02-07 10:24:39,,,,98.78
3630,1458,457,255,3630,Complete,2024-06-12 07:05:19,,,,53.9
3631,1458,457,463,3631,Complete,2024-06-12 07:05:19,,,,51.95
3632,1458,457,128,3632,Complete,2024-06-12 07:05:19,,,,48.88
3633,1459,457,287,3633,Shipped,2022-10-28 02:09:45,,,,239.67
3634,1459,457,100,3634,Complete,2022-10-28 02:09:45,,,,83.89
3635,1459,457,233,3635,Complete,2022-10-28 02:09:45,,,,126.54
3636,1460,458,431,3636,Complete,2022-03-27 11:26:36,,,,49.78
3637,1460,458,231,3637,Cancelled,2022-03-27 11:26:36,,,,29.27
3638,1460,458,464,3638,Complete,2022-03-27 11:26:36,,,,51.1
3639,1460,458,67,3639,Shipped,2022-03-27 11:26:36,,,,66.04
3640,1461,458,380,3640,Complete,2022-11-01 13:26:24,,,,15.33
3641,1461,458,175,3641,Complete,2022-11-01 13:26:24,,,,53.5
3642,1461,458,393,3642,Complete,2022-11-01 13:26:24,,,,240.91
3643,1462,458,425,3643,Cancelled,2023-12-12 03:53:46,,,,26.35
3644,1462,458,14,3644,Shipped,2023-12-12 03:53:46,,,,121.89
3645,1462,458,211,3645,Shipped,2023-12-12 03:53:46,,,,116.65
3646,1463,458,242,3646,Complete,2022-02-03 21:34:22,,,,36.74
3647,1464,458,81,3647,Returned,2022-02-17 20:26:29,,,,117.15
3648,1464,458,63,3648,Shipped,2022-02-17 20:26:29,,,,96.1
3649,1464,458,433,3649,Processing,2022-02-17 20:26:29,,,,190.42
3650,1464,458,143,3650,Complete,2022-02-17 20:26:29,,,,147.45
3651,1465,459,68,3651,Complete,2023-09-02 19:26:24,,,,45.18
3652,1465,459,39,3652,Cancelled,2023-09-02 19:26:24,,,,213.43
3653,1465,459,416,3653,Shipped,2023-09-02 19:26:24,,,,108.44
3654,1465,459,400,3654,Cancelled,2023-09-02 19:26:24,,,,142.68
3655,1466,459,59,3655,Shipped,2024-06-28 05:30:30,,,,90.09
3656,1466,459,229,3656,Processing,2024-06-28 05:30:30,,,,146.88
3657,1466,459,16,3657,Complete,2024-06-28 05:30:30,,,,187.22
3658,1466,459,101,3658,Complete,2024-06-28 05:30:30,,,,189.83
3659,1467,459,454,3659,Shipped,2022-07-15 13:33:51,,,,107.92
3660,1467,459,481,3660,Complete,2022-07-15 13:33:51,,,,18.9
3661,1467,459,173,3661,Complete,2022-07-15 13:33:51,,,,251.01
3662,1467,459,489,3662,Processing,2022-07-15 13:33:51,,,,100.7
3663,1468,460,25,3663,Shipped,2023-09-10 14:37:56,,,,73.75
3664,1468,460,321,3664,Shipped,2023-09-10 14:37:56,,,,142.64
3665,1469,460,401,3665,Shipped,2024-02-02 00:37:37,,,,145.96
3666,1469,460,175,3666,Processing,2024-02-02 00:37:37,,,,53.5
3667,1469,460,174,3667,Returned,2024-02-02 00:37:37,,,,150.04
3668,1470,460,50,3668,Complete,2023-07-27 05:15:01,,,,136.87
3669,1470,460,23,3669,Complete,2023-07-27 05:15:01,,,,49.12
3670,1470,460,425,3670,Returned,2023-07-27 05:15:01,,,,26.35
3671,1471,460,319,3671,Complete,2023-10-01 15:55:12,,,,45.32
3672,1471,460,202,3672,Complete,2023-10-01 15:55:12,,,,247.61
3673,1472,461,54,3673,Shipped,2023-11-18 00:59:40,,,,162.5
3674,1472,461,64,3674,Complete,2023-11-18 00:59:40,,,,154.29
3675,1472,461,354,3675,Complete,2023-11-18 00:59:40,,,,213.64
3676,1472,461,158,3676,Processing,2023-11-18 00:59:40,,,,140.3
3677,1473,461,166,3677,Returned,2023-04-17 20:50:04,,,,35.76
3678,1473,461,350,3678,Returned,2023-04-17 20:50:04,,,,146.42
3679,1473,461,133,3679,Returned,2023-04-17 20:50:04,,,,26.6
3680,1474,462,134,3680,Processing,2024-01-12 21:33:27,,,,122.26
3681,1474,462,476,3681,Complete,2024-01-12 21:33:27,,,,233.96
3682,1474,462,446,3682,Complete,2024-01-12 21:33:27,,,,136.61
3683,1474,462,294,3683,Returned,2024-01-12 21:33:27,,,,50.79
3684,1475,462,472,3684,Returned,2024-01-13 00:13:52,,,,129.56
3685,1475,462,386,3685,Cancelled,2024-01-13 00:13:52,,,,239.49
3686,1475,462,230,3686,Complete,2024-01-13 00:13:52,,,,251.35
3687,1475,462,18,3687,Shipped,2024-01-13 00:13:52,,,,39.43
3688,1476,463,325,3688,Complete,2024-02-10 14:36:15,,,,11.99
3689,1476,463,58,3689,Returned,2024-02-10 14:36:15,,,,25.73
3690,1476,463,79,3690,Complete,2024-02-10 14:36:15,,,,35.49
3691,1477,463,308,3691,Complete,2024-03-08 11:11:23,,,,21.65
3692,1477,463,79,3692,Shipped,2024-03-08 11:11:23,,,,35.49
3693,1477,463,449,3693,Complete,2024-03-08 11:11:23,,,,23.43
3694,1477,463,425,3694,Shipped,2024-03-08 11:11:23,,,,26.35
3695,1478,463,52,3695,Complete,2023-09-04 11:35:02,,,,10.72
3696,1478,463,141,3696,Complete,2023-09-04 11:35:02,,,,7.89
3697,1479,463,213,3697,Complete,2023-03-26 12:07:01,,,,21.79
3698,1480,464,324,3698,Shipped,2022-11-28 08:56:03,,,,29.13
3699,1480,464,213,3699,Shipped,2022-11-28 08:56:03,,,,21.79
3700,1480,464,224,3700,Complete,2022-11-28 08:56:03,,,,39.99
3701,1481,464,388,3701,Cancelled,2023-02-19 18:30:09,,,,29.86
3702,1481,464,274,3702,Complete,2023-02-19 18:30:09,,,,25.01
3703,1481,464,425,3703,Complete,2023-02-19 18:30:09,,,,26.35
3704,1481,464,322,3704,Cancelled,2023-02-19 18:30:09,,,,19.01
3705,1482,464,181,3705,Processing,2022-11-16 11:25:19,,,,44.51
3706,1483,464,252,3706,Processing,2022-12-16 17:27:11,,,,44.02
3707,1483,464,116,3707,Complete,2022-12-16 17:27:11,,,,12.27
3708,1483,464,284,3708,Cancelled,2022-12-16 17:27:11,,,,33.15
3709,1483,464,153,3709,Returned,2022-12-16 17:27:11,,,,18.94
3710,1484,465,400,3710,Complete,2023-11-29 19:33:38,,,,142.68
3711,1485,465,59,3711,Complete,2024-05-07 06:17:28,,,,90.09
3712,1485,465,73,3712,Processing,2024-05-07 06:17:28,,,,84.43
3713,1485,465,93,3713,Complete,2024-05-07 06:17:28,,,,85.46
3714,1486,466,277,3714,Processing,2023-05-02 22:19:27,,,,68.39
3715,1487,466,171,3715,Returned,2024-05-04 15:27:26,,,,66.36
3716,1488,466,311,3716,Complete,2024-04-01 08:10:29,,,,53.86
3717,1488,466,489,3717,Complete,2024-04-01 08:10:29,,,,100.7
3718,1489,466,467,3718,Returned,2022-12-15 07:20:58,,,,32.72
3719,1489,466,421,3719,Shipped,2022-12-15 07:20:58,,,,58.5
3720,1489,466,174,3720,Shipped,2022-12-15 07:20:58,,,,150.04
3721,1490,466,480,3721,Shipped,2022-10-16 08:42:28,,,,143.47
3722,1490,466,316,3722,Cancelled,2022-10-16 08:42:28,,,,71.42
3723,1490,466,309,3723,Returned,2022-10-16 08:42:28,,,,139.52
3724,1491,466,15,3724,Processing,2023-06-20 23:32:37,,,,38.61
3725,1491,466,411,3725,Complete,2023-06-20 23:32:37,,,,10.1
3726,1491,466,23,3726,Complete,2023-06-20 23:32:37,,,,49.12
3727,1491,466,140,3727,Returned,2023-06-20 23:32:37,,,,83.49
3728,1492,467,127,3728,Cancelled,2024-03-04 20:29:15,,,,193.01
3729,1492,467,17,3729,Returned,2024-03-04 20:29:15,,,,176.43
3730,1492,467,402,3730,Complete,2024-03-04 20:29:15,,,,73.26
3731,1493,468,146,3731,Complete,2024-05-13 05:40:51,,,,144.08
3732,1493,468,287,3732,Shipped,2024-05-13 05:40:51,,,,239.67
3733,1493,468,339,3733,Processing,2024-05-13 05:40:51,,,,229.15
3734,1494,469,448,3734,Complete,2024-02-06 02:20:20,,,,49.08
3735,1494,469,184,3735,Cancelled,2024-02-06 02:20:20,,,,192.59
3736,1494,469,363,3736,Shipped,2024-02-06 02:20:20,,,,102.84
3737,1494,469,155,3737,Cancelled,2024-02-06 02:20:20,,,,88.75
3738,1495,469,192,3738,Cancelled,2024-05-13 07:43:54,,,,153.6
3739,1495,469,224,3739,Shipped,2024-05-13 07:43:54,,,,39.99
3740,1495,469,269,3740,Complete,2024-05-13 07:43:54,,,,235.72
3741,1496,469,141,3741,Complete,2024-05-17 10:48:31,,,,7.89
3742,1496,469,260,3742,Complete,2024-05-17 10:48:31,,,,18.44
3743,1496,469,120,3743,Shipped,2024-05-17 10:48:31,,,,127.06
3744,1496,469,129,3744,Complete,2024-05-17 10:48:31,,,,127.47
3745,1497,469,107,3745,Processing,2024-05-12 08:14:34,,,,190.34
3746,1497,469,352,3746,Shipped,2024-05-12 08:14:34,,,,109.09
3747,1497,469,43,3747,Shipped,2024-05-12 08:14:34,,,,146.93
3748,1497,469,70,3748,Complete,2024-05-12 08:14:34,,,,153.74
3749,1498,469,289,3749,Processing,2024-02-02 07:11:18,,,,183.44
3750,1498,469,8,3750,Shipped,2024-02-02 07:11:18,,,,135.15
3751,1499,469,497,3751,Complete,2024-05-29 11:13:37,,,,111.75
3752,1500,471,180,3752,Complete,2023-04-04 00:37:55,,,,165.04
3753,1500,471,473,3753,Processing,2023-04-04 00:37:55,,,,35.11
3754,1500,471,37,3754,Complete,2023-04-04 00:37:55,,,,189.49
3755,1501,471,238,3755,Shipped,2023-03-23 20:43:34,,,,145.45
3756,1502,471,162,3756,Complete,2023-09-16 21:09:45,,,,174.88
3757,1502,471,302,3757,Cancelled,2023-09-16 21:09:45,,,,162.99
3758,1502,471,296,3758,Complete,2023-09-16 21:09:45,,,,20.09
3759,1502,471,51,3759,Complete,2023-09-16 21:09:45,,,,124.32
3760,1503,471,206,3760,Shipped,2023-05-31 12:33:05,,,,57.9
3761,1503,471,403,3761,Cancelled,2023-05-31 12:33:05,,,,36.24
3762,1503,471,485,3762,Shipped,2023-05-31 12:33:05,,,,155.89
3763,1504,472,198,3763,Complete,2024-03-13 05:04:39,,,,110.13
3764,1504,472,129,3764,Shipped,2024-03-13 05:04:39,,,,127.47
3765,1504,472,202,3765,Complete,2024-03-13 05:04:39,,,,247.61
3766,1504,472,181,3766,Complete,2024-03-13 05:04:39,,,,44.51
3767,1505,472,72,3767,Shipped,2024-06-20 09:24:50,,,,221.67
3768,1505,472,160,3768,Complete,2024-06-20 09:24:50,,,,146.43
3769,1505,472,165,3769,Returned,2024-06-20 09:24:50,,,,17.14
3770,1506,472,148,3770,Shipped,2023-07-22 18:30:02,,,,32.89
3771,1506,472,276,3771,Shipped,2023-07-22 18:30:02,,,,99.26
3772,1506,472,271,3772,Complete,2023-07-22 18:30:02,,,,50.63
3773,1506,472,286,3773,Shipped,2023-07-22 18:30:02,,,,141.95
3774,1507,472,380,3774,Complete,2023-09-17 10:58:37,,,,15.33
3775,1507,472,86,3775,Complete,2023-09-17 10:58:37,,,,89.81
3776,1507,472,40,3776,Processing,2023-09-17 10:58:37,,,,114.65
3777,1507,472,284,3777,Complete,2023-09-17 10:58:37,,,,33.15
3778,1508,472,88,3778,Shipped,2023-06-29 10:56:13,,,,145.78
3779,1508,472,275,3779,Shipped,2023-06-29 10:56:13,,,,156.61
3780,1508,472,348,3780,Complete,2023-06-29 10:56:13,,,,120.2
3781,1508,472,270,3781,Shipped,2023-06-29 10:56:13,,,,107.19
3782,1509,472,410,3782,Shipped,2023-12-29 00:20:37,,,,133.82
3783,1510,473,20,3783,Complete,2023-11-30 16:47:05,,,,240.59
3784,1510,473,410,3784,Cancelled,2023-11-30 16:47:05,,,,133.82
3785,1510,473,132,3785,Complete,2023-11-30 16:47:05,,,,13.26
3786,1510,473,100,3786,Complete,2023-11-30 16:47:05,,,,83.89
3787,1511,473,11,3787,Cancelled,2023-06-08 23:05:39,,,,153.25
3788,1511,473,56,3788,Returned,2023-06-08 23:05:39,,,,25.11
3789,1512,473,206,3789,Complete,2024-02-11 06:20:48,,,,57.9
3790,1512,473,257,3790,Shipped,2024-02-11 06:20:48,,,,45.02
3791,1512,473,176,3791,Shipped,2024-02-11 06:20:48,,,,126.89
3792,1513,473,149,3792,Complete,2023-09-17 19:56:10,,,,77.25
3793,1513,473,292,3793,Complete,2023-09-17 19:56:10,,,,108.52
3794,1513,473,176,3794,Complete,2023-09-17 19:56:10,,,,126.89
3795,1514,474,178,3795,Shipped,2023-12-02 14:31:01,,,,89.44
3796,1514,474,489,3796,Shipped,2023-12-02 14:31:01,,,,100.7
3797,1514,474,163,3797,Complete,2023-12-02 14:31:01,,,,150.25
3798,1514,474,232,3798,Returned,2023-12-02 14:31:01,,,,129.21
3799,1515,474,234,3799,Processing,2024-03-15 19:02:54,,,,128.17
3800,1515,474,46,3800,Shipped,2024-03-15 19:02:54,,,,79.59
3801,1516,474,490,3801,Shipped,2023-09-28 10:42:02,,,,53.15
3802,1516,474,317,3802,Shipped,2023-09-28 10:42:02,,,,151.51
3803,1516,474,449,3803,Complete,2023-09-28 10:42:02,,,,23.43
3804,1517,475,382,3804,Shipped,2024-04-21 18:49:09,,,,217.98
3805,1517,475,341,3805,Complete,2024-04-21 18:49:09,,,,140.43
3806,1517,475,238,3806,Shipped,2024-04-21 18:49:09,,,,145.45
3807,1518,475,199,3807,Returned,2022-11-20 16:41:05,,,,166.57
3808,1518,475,355,3808,Complete,2022-11-20 16:41:05,,,,93.78
3809,1518,475,315,3809,Processing,2022-11-20 16:41:05,,,,173.17
3810,1519,475,441,3810,Shipped,2022-10-28 08:57:45,,,,242.3
3811,1519,475,309,3811,Complete,2022-10-28 08:57:45,,,,139.52
3812,1519,475,241,3812,Shipped,2022-10-28 08:57:45,,,,97.0
3813,1519,475,486,3813,Complete,2022-10-28 08:57:45,,,,208.34
3814,1520,476,398,3814,Cancelled,2023-11-11 05:11:07,,,,43.96
3815,1520,476,110,3815,Shipped,2023-11-11 05:11:07,,,,27.65
3816,1520,476,426,3816,Shipped,2023-11-11 05:11:07,,,,26.79
3817,1521,477,450,3817,Complete,2024-04-30 03:47:57,,,,176.16
3818,1522,477,30,3818,Processing,2024-05-20 10:57:42,,,,147.92
3819,1523,477,97,3819,Shipped,2023-08-12 06:44:21,,,,112.99
3820,1523,477,339,3820,Shipped,2023-08-12 06:44:21,,,,229.15
3821,1524,477,441,3821,Cancelled,2022-09-17 00:42:56,,,,242.3
3822,1524,477,327,3822,Complete,2022-09-17 00:42:56,,,,45.96
3823,1525,477,375,3823,Processing,2022-06-16 18:21:46,,,,131.47
3824,1525,477,88,3824,Cancelled,2022-06-16 18:21:46,,,,145.78
3825,1525,477,418,3825,Returned,2022-06-16 18:21:46,,,,150.63
3826,1526,477,78,3826,Complete,2023-06-07 19:25:08,,,,79.63
3827,1526,477,201,3827,Complete,2023-06-07 19:25:08,,,,110.71
3828,1526,477,209,3828,Complete,2023-06-07 19:25:08,,,,110.9
3829,1526,477,406,3829,Complete,2023-06-07 19:25:08,,,,166.35
3830,1527,478,80,3830,Complete,2024-05-10 17:55:43,,,,136.73
3831,1527,478,375,3831,Complete,2024-05-10 17:55:43,,,,131.47
3832,1527,478,66,3832,Complete,2024-05-10 17:55:43,,,,116.99
3833,1528,478,8,3833,Complete,2024-05-07 05:43:49,,,,135.15
3834,1529,478,484,3834,Cancelled,2024-04-13 15:11:22,,,,175.4
3835,1529,478,388,3835,Shipped,2024-04-13 15:11:22,,,,29.86
3836,1529,478,146,3836,Complete,2024-04-13 15:11:22,,,,144.08
3837,1529,478,141,3837,Cancelled,2024-04-13 15:11:22,,,,7.89
3838,1530,480,486,3838,Complete,2023-12-01 01:45:20,,,,208.34
3839,1530,480,250,3839,Complete,2023-12-01 01:45:20,,,,243.74
3840,1530,480,8,3840,Processing,2023-12-01 01:45:20,,,,135.15
3841,1531,480,264,3841,Complete,2023-10-07 03:21:38,,,,42.95
3842,1531,480,300,3842,Shipped,2023-10-07 03:21:38,,,,77.42
3843,1532,481,3,3843,Complete,2023-10-29 16:59:22,,,,94.06
